user_id,user_profile,room_type,season,day_type,booking_advance_days,stay_duration_nights,group_size,user_rating,was_booked,view_time_seconds,compatibility_score
303,budget_conscious,Business Room,fall,weekend,30,1,3,2,0,138,0.261
358,budget_conscious,Deluxe Room,spring,weekend,30,4,8,2,0,161,0.323
722,business_traveler,Family Suite,fall,weekday,7,4,3,3,1,72,0.469
936,business_traveler,Family Suite,spring,weekend,3,1,3,2,1,207,0.275
706,business_traveler,Family Suite,fall,weekday,1,3,6,3,0,44,0.439
939,group_friends,Presidential Suite,winter,weekend,30,3,8,4,0,149,0.686
100,group_friends,Family Suite,winter,weekend,60,6,1,3,0,291,0.421
821,solo_traveler,Executive Suite,spring,weekend,14,7,7,3,0,257,0.474
357,budget_conscious,Executive Suite,spring,weekend,3,7,7,2,0,40,0.335
896,couple_romantic,Business Room,summer,weekend,90,5,3,3,1,229,0.446
493,business_traveler,Junior Suite,fall,weekday,3,2,8,3,1,123,0.49
199,budget_conscious,Business Room,fall,weekday,3,7,6,2,0,59,0.285
359,family_vacation,Junior Suite,winter,weekday,30,2,3,3,1,306,0.459
544,business_traveler,Junior Suite,summer,weekday,30,1,4,4,1,43,0.678
560,business_traveler,Family Suite,spring,weekday,1,6,4,3,0,190,0.438
695,group_friends,Business Room,spring,weekend,60,5,8,2,1,297,0.31
952,group_friends,Executive Suite,fall,weekday,3,7,2,2,1,73,0.319
186,business_traveler,Junior Suite,spring,weekend,90,6,8,3,1,95,0.392
794,solo_traveler,Business Room,winter,weekend,3,2,3,2,0,89,0.319
548,luxury_seeker,Deluxe Room,winter,weekend,60,4,7,2,0,103,0.267
725,luxury_seeker,Presidential Suite,winter,weekday,3,3,1,3,1,84,0.505
672,solo_traveler,Junior Suite,spring,weekday,3,1,4,2,1,146,0.328
257,business_traveler,Junior Suite,summer,weekday,60,7,3,4,0,250,0.65
133,budget_conscious,Executive Suite,winter,weekend,30,5,8,2,1,47,0.339
789,budget_conscious,Family Suite,summer,weekend,1,6,7,3,1,159,0.613
273,luxury_seeker,Family Suite,fall,weekday,30,7,2,3,1,299,0.422
388,group_friends,Family Suite,spring,weekday,14,6,5,3,1,291,0.493
652,solo_traveler,Business Room,summer,weekday,30,2,7,2,0,307,0.269
752,solo_traveler,Deluxe Room,summer,weekend,90,2,4,2,1,291,0.303
63,family_vacation,Family Suite,fall,weekend,1,5,2,3,0,301,0.405
839,business_traveler,Business Room,winter,weekday,90,3,2,3,1,43,0.415
744,group_friends,Presidential Suite,winter,weekend,30,2,7,4,1,303,0.667
240,couple_romantic,Executive Suite,fall,weekday,3,5,4,3,0,201,0.406
660,group_friends,Presidential Suite,summer,weekday,30,7,7,4,1,303,0.835
692,luxury_seeker,Deluxe Room,fall,weekday,7,6,7,3,1,168,0.447
309,family_vacation,Presidential Suite,summer,weekday,3,1,5,4,0,243,0.731
75,couple_romantic,Junior Suite,fall,weekend,3,7,2,2,0,130,0.346
814,family_vacation,Junior Suite,summer,weekend,7,1,7,3,0,151,0.555
806,couple_romantic,Junior Suite,winter,weekend,60,2,3,2,0,237,0.332
524,family_vacation,Executive Suite,fall,weekend,3,2,5,3,0,150,0.511
426,luxury_seeker,Presidential Suite,fall,weekday,3,5,5,3,1,43,0.55
635,solo_traveler,Executive Suite,winter,weekend,3,2,4,3,0,276,0.388
145,family_vacation,Family Suite,summer,weekend,90,7,7,4,1,87,0.731
523,family_vacation,Executive Suite,fall,weekend,30,2,2,2,0,160,0.358
758,couple_romantic,Deluxe Room,summer,weekend,90,7,1,3,1,65,0.411
501,group_friends,Executive Suite,winter,weekend,90,3,7,3,1,160,0.582
764,group_friends,Standard Room,spring,weekend,60,3,6,2,0,223,0.281
839,budget_conscious,Junior Suite,fall,weekday,14,1,6,3,1,75,0.375
33,family_vacation,Standard Room,winter,weekend,1,7,6,3,1,219,0.48
543,business_traveler,Family Suite,winter,weekend,90,2,4,3,0,161,0.487
547,solo_traveler,Presidential Suite,spring,weekday,7,4,5,2,0,200,0.304
748,couple_romantic,Presidential Suite,summer,weekend,3,2,7,4,1,109,0.655
354,couple_romantic,Executive Suite,winter,weekend,3,7,6,3,0,326,0.453
143,group_friends,Presidential Suite,summer,weekend,1,6,8,3,1,298,0.608
456,couple_romantic,Business Room,summer,weekday,30,1,1,2,0,88,0.322
923,family_vacation,Executive Suite,winter,weekend,3,2,4,3,1,40,0.548
311,business_traveler,Presidential Suite,winter,weekday,90,3,6,4,1,259,0.692
889,luxury_seeker,Presidential Suite,winter,weekday,14,4,6,3,0,160,0.543
434,family_vacation,Presidential Suite,spring,weekday,1,2,4,3,1,211,0.534
141,luxury_seeker,Deluxe Room,fall,weekend,7,7,2,2,0,46,0.261
255,solo_traveler,Deluxe Room,winter,weekday,14,2,6,2,1,135,0.265
138,family_vacation,Business Room,summer,weekday,90,7,8,2,0,56,0.316
395,family_vacation,Family Suite,summer,weekend,90,6,2,3,0,326,0.538
15,budget_conscious,Family Suite,summer,weekday,90,7,1,3,0,99,0.379
805,group_friends,Deluxe Room,summer,weekend,1,3,6,2,0,167,0.341
247,couple_romantic,Presidential Suite,winter,weekday,30,5,8,3,0,220,0.611
995,couple_romantic,Business Room,summer,weekday,30,1,4,2,1,257,0.162
514,solo_traveler,Presidential Suite,winter,weekend,30,6,4,3,0,34,0.419
593,budget_conscious,Presidential Suite,fall,weekday,3,3,2,2,0,41,0.272
728,couple_romantic,Business Room,summer,weekend,14,2,5,2,1,208,0.311
823,business_traveler,Family Suite,summer,weekday,14,6,4,3,1,83,0.503
151,luxury_seeker,Standard Room,winter,weekend,3,1,3,3,1,143,0.449
596,family_vacation,Business Room,spring,weekend,14,4,4,2,1,75,0.273
267,family_vacation,Family Suite,spring,weekend,60,4,7,3,0,149,0.578
870,solo_traveler,Family Suite,spring,weekday,7,6,1,2,0,293,0.179
734,business_traveler,Deluxe Room,winter,weekend,60,1,3,3,0,100,0.418
337,couple_romantic,Deluxe Room,spring,weekday,30,4,1,2,0,209,0.354
223,couple_romantic,Business Room,spring,weekend,14,2,8,3,1,154,0.443
613,business_traveler,Standard Room,winter,weekday,3,5,3,4,1,192,0.631
599,group_friends,Deluxe Room,summer,weekend,1,3,5,2,0,278,0.366
198,couple_romantic,Presidential Suite,winter,weekend,7,1,8,4,1,295,0.666
540,solo_traveler,Junior Suite,fall,weekday,7,2,2,2,0,286,0.21
629,solo_traveler,Standard Room,fall,weekday,60,4,6,2,0,297,0.219
804,business_traveler,Business Room,spring,weekend,7,1,3,3,0,82,0.467
189,budget_conscious,Junior Suite,spring,weekday,30,7,3,2,0,115,0.249
70,group_friends,Presidential Suite,spring,weekend,3,4,6,4,0,264,0.627
305,group_friends,Business Room,fall,weekend,60,3,3,2,1,251,0.365
165,business_traveler,Standard Room,winter,weekday,7,6,2,3,0,305,0.495
282,group_friends,Executive Suite,fall,weekend,1,1,4,3,1,233,0.564
665,couple_romantic,Executive Suite,summer,weekend,90,1,6,3,1,170,0.59
673,budget_conscious,Presidential Suite,winter,weekday,3,5,3,2,1,123,0.363
915,group_friends,Business Room,spring,weekday,7,3,7,2,0,179,0.224
568,family_vacation,Family Suite,fall,weekend,7,2,2,3,0,309,0.403
940,luxury_seeker,Executive Suite,summer,weekday,90,7,2,3,0,161,0.493
454,business_traveler,Junior Suite,winter,weekend,90,6,4,3,1,169,0.56
99,business_traveler,Standard Room,fall,weekday,30,6,5,2,1,316,0.369
856,family_vacation,Junior Suite,spring,weekday,1,7,5,3,0,258,0.52
140,family_vacation,Standard Room,fall,weekday,60,5,8,2,0,217,0.256
330,group_friends,Business Room,fall,weekday,60,1,6,2,0,158,0.354
329,luxury_seeker,Presidential Suite,fall,weekday,7,7,4,3,0,200,0.542
872,couple_romantic,Family Suite,winter,weekend,3,2,7,3,0,197,0.528
119,family_vacation,Presidential Suite,summer,weekday,90,3,5,4,1,56,0.69
591,luxury_seeker,Standard Room,winter,weekend,7,7,8,2,1,105,0.323
202,luxury_seeker,Junior Suite,summer,weekday,1,4,4,3,0,167,0.497
801,business_traveler,Business Room,spring,weekend,7,2,4,2,1,201,0.327
679,luxury_seeker,Standard Room,summer,weekend,7,4,8,2,0,83,0.155
10,luxury_seeker,Junior Suite,fall,weekend,3,1,6,3,0,43,0.421
582,solo_traveler,Executive Suite,fall,weekday,90,2,1,2,1,165,0.204
700,budget_conscious,Executive Suite,spring,weekend,60,5,7,3,1,160,0.514
719,group_friends,Business Room,fall,weekend,30,5,8,2,1,153,0.344
341,couple_romantic,Deluxe Room,spring,weekend,30,6,4,3,0,193,0.472
484,couple_romantic,Standard Room,summer,weekday,90,7,6,2,0,66,0.127
593,couple_romantic,Standard Room,summer,weekend,3,1,8,3,1,84,0.421
614,family_vacation,Executive Suite,fall,weekday,90,2,4,3,1,237,0.585
822,family_vacation,Standard Room,spring,weekend,90,2,2,2,0,148,0.215
594,luxury_seeker,Business Room,spring,weekday,60,6,2,2,0,133,0.265
939,solo_traveler,Presidential Suite,fall,weekday,1,1,1,2,1,173,0.349
491,solo_traveler,Business Room,spring,weekday,7,4,7,2,0,124,0.359
585,couple_romantic,Executive Suite,summer,weekday,7,7,3,3,1,287,0.512
977,couple_romantic,Business Room,spring,weekday,14,3,5,2,0,121,0.185
468,group_friends,Junior Suite,winter,weekend,14,6,4,3,1,262,0.441
787,business_traveler,Family Suite,fall,weekday,60,4,5,3,1,83,0.525
332,budget_conscious,Business Room,spring,weekend,30,7,8,2,0,215,0.238
180,budget_conscious,Standard Room,winter,weekend,30,2,6,3,0,177,0.387
750,luxury_seeker,Family Suite,spring,weekend,30,4,4,3,1,215,0.489
53,family_vacation,Presidential Suite,fall,weekend,1,1,4,4,1,258,0.632
614,budget_conscious,Standard Room,spring,weekend,30,2,8,3,0,171,0.386
213,group_friends,Presidential Suite,winter,weekday,60,6,7,4,0,34,0.686
716,luxury_seeker,Deluxe Room,winter,weekday,3,2,5,2,1,47,0.288
485,business_traveler,Executive Suite,fall,weekday,90,5,3,3,0,295,0.58
328,family_vacation,Business Room,fall,weekend,30,6,7,3,1,34,0.379
678,couple_romantic,Family Suite,summer,weekday,7,3,4,3,1,38,0.403
940,couple_romantic,Family Suite,spring,weekend,3,7,1,3,0,303,0.386
202,group_friends,Executive Suite,spring,weekend,3,2,7,3,0,256,0.492
224,group_friends,Standard Room,summer,weekday,14,2,1,3,0,234,0.376
157,budget_conscious,Junior Suite,summer,weekend,7,5,5,3,1,319,0.464
711,solo_traveler,Business Room,winter,weekend,1,2,5,2,0,143,0.364
252,solo_traveler,Business Room,winter,weekday,14,7,1,2,0,72,0.337
974,family_vacation,Business Room,fall,weekday,7,6,8,2,0,165,0.317
429,budget_conscious,Business Room,summer,weekday,30,7,1,2,0,224,0.236
985,luxury_seeker,Executive Suite,summer,weekend,90,6,6,4,1,243,0.643
219,luxury_seeker,Presidential Suite,fall,weekend,30,5,3,3,1,241,0.58
650,business_traveler,Standard Room,spring,weekday,3,7,2,3,0,68,0.442
301,solo_traveler,Family Suite,spring,weekend,1,1,5,2,0,315,0.364
222,family_vacation,Business Room,summer,weekend,3,2,8,2,1,314,0.343
645,couple_romantic,Junior Suite,summer,weekday,3,4,1,2,1,107,0.357
437,luxury_seeker,Business Room,winter,weekday,90,6,2,3,1,155,0.38
359,budget_conscious,Executive Suite,summer,weekend,3,4,5,3,1,160,0.466
939,couple_romantic,Business Room,summer,weekday,14,2,8,2,0,146,0.325
410,group_friends,Family Suite,winter,weekday,60,7,2,2,0,168,0.353
982,group_friends,Family Suite,spring,weekend,60,7,2,3,0,135,0.382
43,luxury_seeker,Business Room,fall,weekend,60,6,7,2,1,91,0.276
717,business_traveler,Standard Room,winter,weekend,30,7,2,2,0,157,0.292
534,business_traveler,Presidential Suite,fall,weekday,90,3,8,4,1,246,0.665
147,family_vacation,Junior Suite,winter,weekend,90,2,1,3,1,38,0.467
896,luxury_seeker,Executive Suite,winter,weekend,60,2,2,2,0,207,0.355
484,couple_romantic,Standard Room,summer,weekday,60,2,8,2,0,196,0.184
133,solo_traveler,Executive Suite,summer,weekend,3,5,1,3,1,190,0.405
945,solo_traveler,Business Room,winter,weekend,14,4,2,2,1,139,0.262
311,family_vacation,Deluxe Room,summer,weekend,90,6,1,2,0,154,0.368
510,couple_romantic,Deluxe Room,fall,weekend,30,1,3,2,0,268,0.357
188,budget_conscious,Presidential Suite,summer,weekday,14,3,1,2,1,74,0.346
378,group_friends,Standard Room,spring,weekend,90,6,6,2,0,225,0.346
57,solo_traveler,Deluxe Room,summer,weekend,7,4,3,2,0,130,0.182
565,business_traveler,Business Room,spring,weekday,14,5,5,3,1,306,0.521
154,business_traveler,Standard Room,spring,weekend,3,3,8,3,0,109,0.414
540,business_traveler,Business Room,summer,weekend,1,1,6,2,0,310,0.338
70,solo_traveler,Executive Suite,fall,weekday,60,4,5,3,1,110,0.478
336,family_vacation,Deluxe Room,fall,weekday,30,7,4,2,1,92,0.318
821,luxury_seeker,Family Suite,fall,weekday,60,7,1,3,1,190,0.458
556,family_vacation,Presidential Suite,spring,weekday,1,6,4,3,1,205,0.555
606,family_vacation,Presidential Suite,spring,weekday,30,1,7,4,0,279,0.759
71,solo_traveler,Family Suite,winter,weekend,30,6,7,2,0,239,0.27
322,family_vacation,Deluxe Room,fall,weekend,90,3,5,3,0,90,0.483
743,business_traveler,Business Room,spring,weekday,1,1,5,3,1,165,0.408
562,solo_traveler,Business Room,winter,weekend,7,1,2,3,1,81,0.396
655,luxury_seeker,Presidential Suite,fall,weekday,30,6,6,4,1,72,0.681
758,luxury_seeker,Executive Suite,spring,weekday,14,7,2,3,0,126,0.537
808,solo_traveler,Presidential Suite,fall,weekend,7,3,4,3,0,162,0.383
645,family_vacation,Deluxe Room,winter,weekday,7,3,1,2,0,179,0.339
68,solo_traveler,Executive Suite,spring,weekend,60,2,8,2,1,92,0.343
313,business_traveler,Presidential Suite,summer,weekday,30,1,6,4,1,33,0.846
535,budget_conscious,Family Suite,spring,weekday,3,6,7,3,0,234,0.482
840,group_friends,Standard Room,summer,weekend,14,5,4,2,0,298,0.172
68,budget_conscious,Deluxe Room,summer,weekday,60,7,7,3,1,175,0.382
84,family_vacation,Family Suite,summer,weekend,14,2,8,3,1,123,0.621
636,family_vacation,Junior Suite,spring,weekend,14,4,1,2,1,146,0.358
687,business_traveler,Family Suite,spring,weekday,90,7,6,3,0,76,0.409
511,group_friends,Executive Suite,summer,weekday,30,2,4,3,0,39,0.562
886,luxury_seeker,Presidential Suite,winter,weekend,3,7,7,3,1,279,0.512
118,luxury_seeker,Family Suite,fall,weekend,90,4,5,3,1,281,0.42
103,solo_traveler,Junior Suite,fall,weekend,1,3,4,3,1,44,0.485
873,luxury_seeker,Business Room,fall,weekday,60,7,1,3,1,224,0.397
401,business_traveler,Executive Suite,winter,weekday,7,7,2,3,0,128,0.429
720,couple_romantic,Business Room,fall,weekday,90,7,2,2,0,146,0.209
368,luxury_seeker,Business Room,spring,weekday,90,5,8,2,1,206,0.25
432,couple_romantic,Family Suite,fall,weekday,3,2,7,3,1,214,0.484
228,luxury_seeker,Junior Suite,spring,weekday,60,1,8,3,0,323,0.54
849,budget_conscious,Junior Suite,summer,weekend,60,3,5,3,0,153,0.608
776,budget_conscious,Deluxe Room,winter,weekend,60,7,2,2,1,144,0.26
24,couple_romantic,Standard Room,winter,weekday,7,6,4,2,1,168,0.333
670,family_vacation,Presidential Suite,winter,weekday,90,2,8,4,1,147,0.667
761,luxury_seeker,Presidential Suite,winter,weekday,30,7,7,4,1,37,0.788
59,budget_conscious,Executive Suite,fall,weekend,14,4,3,3,1,269,0.401
865,group_friends,Standard Room,summer,weekday,14,1,4,2,0,147,0.35
262,family_vacation,Deluxe Room,spring,weekend,30,1,6,3,0,319,0.491
264,business_traveler,Junior Suite,winter,weekend,7,7,7,3,0,208,0.39
448,family_vacation,Family Suite,winter,weekend,30,7,7,3,0,185,0.534
545,group_friends,Presidential Suite,spring,weekend,90,1,5,3,0,223,0.586
489,business_traveler,Junior Suite,spring,weekday,3,4,8,3,0,50,0.623
171,family_vacation,Junior Suite,winter,weekday,30,1,8,3,0,164,0.47
997,group_friends,Presidential Suite,summer,weekend,1,3,8,4,1,187,0.753
877,business_traveler,Executive Suite,spring,weekend,14,2,4,3,1,248,0.476
278,business_traveler,Presidential Suite,spring,weekend,60,6,8,3,0,78,0.532
815,business_traveler,Deluxe Room,fall,weekend,7,7,3,2,1,81,0.293
486,business_traveler,Presidential Suite,winter,weekend,3,7,6,3,1,69,0.429
598,couple_romantic,Business Room,summer,weekend,1,7,7,3,0,149,0.392
920,solo_traveler,Family Suite,summer,weekend,60,2,1,2,0,73,0.258
545,couple_romantic,Standard Room,fall,weekend,30,7,2,2,1,266,0.289
582,business_traveler,Presidential Suite,spring,weekday,60,2,7,4,0,189,0.742
643,family_vacation,Junior Suite,fall,weekend,3,4,8,3,1,206,0.403
170,business_traveler,Junior Suite,summer,weekend,30,2,6,3,0,174,0.55
743,luxury_seeker,Business Room,winter,weekend,30,4,4,2,0,121,0.37
129,business_traveler,Family Suite,winter,weekday,3,4,2,3,0,216,0.457
389,business_traveler,Executive Suite,summer,weekday,14,5,8,4,1,303,0.651
878,budget_conscious,Presidential Suite,winter,weekend,90,7,7,3,0,290,0.441
958,business_traveler,Junior Suite,fall,weekday,7,7,1,3,0,71,0.475
855,couple_romantic,Business Room,summer,weekend,7,6,1,2,0,236,0.351
602,group_friends,Family Suite,spring,weekend,3,1,5,3,0,141,0.475
751,couple_romantic,Standard Room,fall,weekend,90,6,6,2,0,173,0.308
360,solo_traveler,Junior Suite,winter,weekend,90,7,6,3,1,251,0.482
258,budget_conscious,Standard Room,winter,weekday,14,5,5,2,0,217,0.296
810,group_friends,Executive Suite,summer,weekend,30,3,7,3,1,33,0.608
51,group_friends,Standard Room,winter,weekend,3,1,2,3,1,99,0.446
607,couple_romantic,Executive Suite,fall,weekend,60,2,5,3,1,282,0.496
426,couple_romantic,Deluxe Room,fall,weekday,1,1,2,2,0,65,0.291
592,business_traveler,Deluxe Room,summer,weekend,90,1,5,2,1,145,0.274
931,business_traveler,Business Room,spring,weekend,30,3,3,2,0,131,0.3
424,budget_conscious,Family Suite,spring,weekend,3,3,3,3,0,195,0.388
728,group_friends,Business Room,fall,weekend,30,1,4,2,0,242,0.374
972,business_traveler,Standard Room,winter,weekend,14,4,1,2,1,47,0.355
922,business_traveler,Business Room,fall,weekend,7,5,2,3,0,176,0.465
614,couple_romantic,Deluxe Room,winter,weekday,30,4,1,2,1,126,0.256
794,luxury_seeker,Executive Suite,fall,weekend,1,6,2,3,1,197,0.477
962,business_traveler,Business Room,winter,weekday,90,5,5,3,0,38,0.447
918,solo_traveler,Presidential Suite,summer,weekend,3,5,2,2,0,210,0.353
509,group_friends,Executive Suite,summer,weekend,90,1,7,4,1,63,0.684
203,couple_romantic,Business Room,spring,weekday,7,1,7,2,0,148,0.171
847,luxury_seeker,Junior Suite,fall,weekday,3,5,4,3,1,159,0.383
357,luxury_seeker,Junior Suite,spring,weekday,30,2,2,3,0,216,0.383
504,business_traveler,Standard Room,winter,weekday,60,2,2,2,0,298,0.344
604,family_vacation,Family Suite,winter,weekday,90,6,8,3,0,144,0.621
88,budget_conscious,Junior Suite,summer,weekday,60,5,7,3,0,93,0.506
26,group_friends,Business Room,winter,weekday,1,5,7,2,0,300,0.307
947,couple_romantic,Executive Suite,spring,weekend,30,3,3,3,1,33,0.514
867,group_friends,Presidential Suite,fall,weekday,3,2,7,3,0,99,0.523
155,family_vacation,Executive Suite,spring,weekday,60,1,4,3,0,94,0.434
339,group_friends,Junior Suite,winter,weekend,3,7,5,3,0,173,0.397
214,business_traveler,Junior Suite,summer,weekday,3,4,8,4,1,313,0.705
222,group_friends,Deluxe Room,winter,weekend,30,1,7,2,1,264,0.366
411,solo_traveler,Junior Suite,spring,weekday,60,6,7,3,0,140,0.417
714,budget_conscious,Executive Suite,summer,weekend,3,3,8,3,0,114,0.548
348,solo_traveler,Executive Suite,winter,weekday,90,6,8,2,1,75,0.345
985,budget_conscious,Standard Room,winter,weekday,1,5,2,3,1,221,0.42
777,business_traveler,Family Suite,summer,weekday,30,5,3,3,0,144,0.542
610,business_traveler,Executive Suite,summer,weekday,1,2,6,4,0,77,0.774
869,business_traveler,Deluxe Room,summer,weekday,60,6,3,3,0,285,0.491
614,group_friends,Standard Room,winter,weekday,1,3,2,3,1,258,0.46
140,couple_romantic,Standard Room,summer,weekday,7,7,3,2,0,173,0.235
679,luxury_seeker,Standard Room,winter,weekday,14,6,6,2,0,294,0.208
706,family_vacation,Family Suite,spring,weekday,90,7,1,3,1,152,0.379
836,budget_conscious,Deluxe Room,fall,weekday,30,3,1,3,0,158,0.395
571,budget_conscious,Junior Suite,summer,weekday,30,2,7,3,0,177,0.596
824,group_friends,Business Room,winter,weekday,60,4,1,2,0,202,0.284
113,couple_romantic,Junior Suite,summer,weekday,14,3,5,3,1,119,0.592
370,group_friends,Standard Room,winter,weekday,30,5,8,2,1,50,0.238
815,business_traveler,Business Room,summer,weekday,60,7,6,3,1,86,0.481
684,family_vacation,Presidential Suite,spring,weekday,30,3,4,4,1,123,0.723
749,family_vacation,Executive Suite,summer,weekday,3,5,7,3,1,319,0.549
288,luxury_seeker,Deluxe Room,fall,weekday,1,5,7,2,1,129,0.263
916,group_friends,Executive Suite,summer,weekday,7,3,8,4,1,261,0.649
794,couple_romantic,Deluxe Room,spring,weekend,7,5,4,2,0,249,0.342
387,family_vacation,Deluxe Room,summer,weekday,60,1,1,2,1,209,0.366
600,couple_romantic,Deluxe Room,winter,weekend,30,3,2,3,0,136,0.446
919,business_traveler,Business Room,spring,weekend,3,6,6,2,0,126,0.373
970,family_vacation,Family Suite,fall,weekend,1,3,5,3,1,96,0.62
673,family_vacation,Executive Suite,spring,weekday,1,7,8,3,1,54,0.446
338,budget_conscious,Business Room,winter,weekend,14,4,2,3,0,119,0.401
887,group_friends,Business Room,fall,weekday,7,1,2,3,0,90,0.386
